HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
38338	MIR4264	microRNA 4264	Approved		hsa-mir-4264	2p12		NR_036231	MIR	MicroRNAs	476
38358	MIR4265	microRNA 4265	Approved		hsa-mir-4265	2q13		NR_036223	MIR	MicroRNAs	476
38175	MIR4266	microRNA 4266	Approved		hsa-mir-4266	2q13		NR_036224	MIR	MicroRNAs	476
38286	MIR4267	microRNA 4267	Approved		hsa-mir-4267	2q13		NR_036225	MIR	MicroRNAs	476
38352	MIR4268	microRNA 4268	Approved		hsa-mir-4268	2q35		NR_036228	MIR	MicroRNAs	476
38291	MIR4269	microRNA 4269	Approved		hsa-mir-4269	2q37.3		NR_036229	MIR	MicroRNAs	476
38377	MIR4270	microRNA 4270	Approved		hsa-mir-4270	3p25.1		NR_036232	MIR	MicroRNAs	476
38332	MIR4271	microRNA 4271	Approved		hsa-mir-4271	3p21.31		NR_036233	MIR	MicroRNAs	476
38303	MIR4272	microRNA 4272	Approved		hsa-mir-4272	3p14.1		NR_036234	MIR	MicroRNAs	476
38339	MIR4273	microRNA 4273	Approved		hsa-mir-4273	3p12.3		NR_036235	MIR	MicroRNAs	476
38194	MIR4274	microRNA 4274	Approved		hsa-mir-4274	4p16.1		NR_036238	MIR	MicroRNAs	476
38293	MIR4275	microRNA 4275	Approved		hsa-mir-4275	4p15.1		NR_036237	MIR	MicroRNAs	476
38232	MIR4276	microRNA 4276	Approved		hsa-mir-4276	4q34.1		NR_036236	MIR	MicroRNAs	476
38367	MIR4277	microRNA 4277	Approved		hsa-mir-4277	5p15.33		NR_036240	MIR	MicroRNAs	476
38243	MIR4278	microRNA 4278	Approved		hsa-mir-4278	5p15.31		NR_036242	MIR	MicroRNAs	476
38195	MIR4279	microRNA 4279	Approved		hsa-mir-4279	5p13.3		NR_036241	MIR	MicroRNAs	476
38334	MIR4280	microRNA 4280	Approved		hsa-mir-4280	5q14.3		NR_036243	MIR	MicroRNAs	476
38357	MIR4281	microRNA 4281	Approved		hsa-mir-4281	5q35.2		NR_036239	MIR	MicroRNAs	476
38189	MIR4282	microRNA 4282	Approved		hsa-mir-4282	6q13		NR_036244	MIR	MicroRNAs	476
38238	MIR4283-1	microRNA 4283-1	Approved		hsa-mir-4283-1	7p11.2		NR_036246	MIR	MicroRNAs	476
38296	MIR4283-2	microRNA 4283-2	Approved		hsa-mir-4283-2	7q11.21		NR_036270	MIR	MicroRNAs	476
38322	MIR4284	microRNA 4284	Approved		hsa-mir-4284	7q11.23		NR_036247	MIR	MicroRNAs	476
38337	MIR4285	microRNA 4285	Approved		hsa-mir-4285	7q22.1		NR_036245	MIR	MicroRNAs	476
38186	MIR4286	microRNA 4286	Approved		hsa-mir-4286	8p23.1		NR_036248	MIR	MicroRNAs	476
38208	MIR4287	microRNA 4287	Approved		hsa-mir-4287	8p21.1		NR_036249	MIR	MicroRNAs	476
38203	MIR4288	microRNA 4288	Approved		hsa-mir-4288	8p21.1		NR_036250	MIR	MicroRNAs	476
38278	MIR4289	microRNA 4289	Approved		hsa-mir-4289	9q22.1		NR_036252	MIR	MicroRNAs	476
13784	MIR429	microRNA 429	Approved	MIRN429	hsa-mir-429	1p36.33		NR_029957	MIR	MicroRNAs	476
38360	MIR4290	microRNA 4290	Approved		hsa-mir-4290	9q22.2		NR_036253	MIR	MicroRNAs	476
38267	MIR4291	microRNA 4291	Approved		hsa-mir-4291	9q22.31		NR_036254	MIR	MicroRNAs	476
38348	MIR4292	microRNA 4292	Approved		hsa-mir-4292	9q34.3		NR_036251	MIR	MicroRNAs	476
38270	MIR4293	microRNA 4293	Approved		hsa-mir-4293	10p13		NR_036181	MIR	MicroRNAs	476
38180	MIR4294	microRNA 4294	Approved		hsa-mir-4294	10q11.23		NR_036182	MIR	MicroRNAs	476
38220	MIR4295	microRNA 4295	Approved		hsa-mir-4295	10q25.2		NR_036177	MIR	MicroRNAs	476
38178	MIR4296	microRNA 4296	Approved		hsa-mir-4296	10q26.13		NR_036178	MIR	MicroRNAs	476
38393	MIR4297	microRNA 4297	Approved		hsa-mir-4297	10q26.3		NR_036179	MIR	MicroRNAs	476
38313	MIR4298	microRNA 4298	Approved		hsa-mir-4298	11p15.5		NR_036185	MIR	MicroRNAs	476
38329	MIR4299	microRNA 4299	Approved		hsa-mir-4299	11p15.4		NR_036184	MIR	MicroRNAs	476
38184	MIR4300	microRNA 4300	Approved		hsa-mir-4300	11q14.1		NR_036186	MIR	MicroRNAs	476
38323	MIR4301	microRNA 4301	Approved		hsa-mir-4301	11q23.2		NR_036183	MIR	MicroRNAs	476
38185	MIR4302	microRNA 4302	Approved		hsa-mir-4302	12p12.1		NR_036188	MIR	MicroRNAs	476
38256	MIR4303	microRNA 4303	Approved		hsa-mir-4303	12q23.1		NR_036189	MIR	MicroRNAs	476
38276	MIR4304	microRNA 4304	Approved		hsa-mir-4304	12q24.31		NR_036187	MIR	MicroRNAs	476
38301	MIR4305	microRNA 4305	Approved		hsa-mir-4305	13q14.11		NR_036190	MIR	MicroRNAs	476
38350	MIR4306	microRNA 4306	Approved		hsa-mir-4306	13q32.3		NR_036191	MIR	MicroRNAs	476
38257	MIR4307	microRNA 4307	Approved		hsa-mir-4307	14q12		NR_036193	MIR	MicroRNAs	476
38206	MIR4308	microRNA 4308	Approved		hsa-mir-4308	14q22.2		NR_036194	MIR	MicroRNAs	476
38336	MIR4309	microRNA 4309	Approved		hsa-mir-4309	14q32.31		NR_036192	MIR	MicroRNAs	476
32027	MIR431	microRNA 431	Approved	MIRN431	hsa-mir-431	14q32.2		NR_029965	MIR	MicroRNAs	476
38383	MIR4310	microRNA 4310	Approved		hsa-mir-4310	15q15.1		NR_036195	MIR	MicroRNAs	476
38207	MIR4311	microRNA 4311	Approved		hsa-mir-4311	15q22.31		NR_036196	MIR	MicroRNAs	476
38376	MIR4312	microRNA 4312	Approved		hsa-mir-4312	15q23		NR_036197	MIR	MicroRNAs	476
38310	MIR4313	microRNA 4313	Approved		hsa-mir-4313	15q24.2		NR_036198	MIR	MicroRNAs	476
38191	MIR4314	microRNA 4314	Approved		hsa-mir-4314	17p13.1		NR_036201	MIR	MicroRNAs	476
38342	MIR4315-1	microRNA 4315-1	Approved		hsa-mir-4315-1	17q21.31		NR_036199	MIR	MicroRNAs	476
38356	MIR4315-2	microRNA 4315-2	Approved		hsa-mir-4315-2	17q24.1		NR_036271	MIR	MicroRNAs	476
38306	MIR4316	microRNA 4316	Approved		hsa-mir-4316	17q25.3		NR_036200	MIR	MicroRNAs	476
38260	MIR4317	microRNA 4317	Approved		hsa-mir-4317	18p11.31		NR_036205	MIR	MicroRNAs	476
38333	MIR4318	microRNA 4318	Approved		hsa-mir-4318	18q12.2		NR_036202	MIR	MicroRNAs	476
38212	MIR4319	microRNA 4319	Approved		hsa-mir-4319	18q12.3		NR_036203	MIR	MicroRNAs	476
32083	MIR432	microRNA 432	Approved	MIRN432	hsa-mir-432	14q32.2		NR_030173	MIR	MicroRNAs	476
38369	MIR4320	microRNA 4320	Approved		hsa-mir-4320	18q21.1		NR_036204	MIR	MicroRNAs	476
38244	MIR4321	microRNA 4321	Approved		hsa-mir-4321	19p13.3		NR_036207	MIR	MicroRNAs	476
38261	MIR4322	microRNA 4322	Approved		hsa-mir-4322	19p13.2		NR_036206	MIR	MicroRNAs	476
38394	MIR4323	microRNA 4323	Approved		hsa-mir-4323	19q13.2		NR_036208	MIR	MicroRNAs	476
38392	MIR4324	microRNA 4324	Approved		hsa-mir-4324	19q13.33		NR_036209	MIR	MicroRNAs	476
38304	MIR4325	microRNA 4325	Approved		hsa-mir-4325	20q13.31		NR_036219	MIR	MicroRNAs	476
38314	MIR4326	microRNA 4326	Approved		hsa-mir-4326	20q13.33		NR_036220	MIR	MicroRNAs	476
38355	MIR4327	microRNA 4327	Approved		hsa-mir-4327	21q22.11		NR_036221	MIR	MicroRNAs	476
38280	MIR4328	microRNA 4328	Approved		hsa-mir-4328	Xq21.1		NR_036258	MIR	MicroRNAs	476
38290	MIR4329	microRNA 4329	Approved		hsa-mir-4329	Xq23		NR_036255	MIR	MicroRNAs	476
32026	MIR433	microRNA 433	Approved	MIRN433	hsa-mir-433	14q32.2		NR_029966	MIR	MicroRNAs	476
38273	MIR4330	microRNA 4330	Approved		hsa-mir-4330	Xq28		NR_036256	MIR	MicroRNAs	476
41535	MIR4417	microRNA 4417	Approved		hsa-mir-4417	1p36.31		NR_039612	MIR	MicroRNAs	476
41789	MIR4418	microRNA 4418	Approved		hsa-mir-4418	1p36.12		NR_039613	MIR	MicroRNAs	476
41828	MIR4419A	microRNA 4419a	Approved		hsa-mir-4419a	1p36.12		NR_039614	MIR	MicroRNAs	476
41724	MIR4419B	microRNA 4419b	Approved		hsa-mir-4419b	12q24.32		NR_039720	MIR	MicroRNAs	476
41772	MIR4420	microRNA 4420	Approved		hsa-mir-4420	1p35.2		NR_039616	MIR	MicroRNAs	476
41879	MIR4421	microRNA 4421	Approved		hsa-mir-4421	1p32.3		NR_039617	MIR	MicroRNAs	476
41654	MIR4422	microRNA 4422	Approved		hsa-mir-4422	1p32.3		NR_039618	MIR	MicroRNAs	476
41784	MIR4423	microRNA 4423	Approved		hsa-mir-4423	1p22.3		NR_039619	MIR	MicroRNAs	476
41805	MIR4424	microRNA 4424	Approved		hsa-mir-4424	1q25.2		NR_039622	MIR	MicroRNAs	476
41891	MIR4425	microRNA 4425	Approved		hsa-mir-4425	1p36.11		NR_039623	MIR	MicroRNAs	476
41848	MIR4426	microRNA 4426	Approved		hsa-mir-4426	1q31.2		NR_039624	MIR	MicroRNAs	476
41678	MIR4427	microRNA 4427	Approved		hsa-mir-4427	1q42.2		NR_039625	MIR	MicroRNAs	476
41667	MIR4428	microRNA 4428	Approved		hsa-mir-4428	1q43		NR_039626	MIR	MicroRNAs	476
41579	MIR4429	microRNA 4429	Approved		hsa-mir-4429	2p25.1		NR_039627	MIR	MicroRNAs	476
41646	MIR4430	microRNA 4430	Approved		hsa-mir-4430	2p22.3		NR_039628	MIR	MicroRNAs	476
41738	MIR4431	microRNA 4431	Approved		hsa-mir-4431	2p16.2		NR_039630	MIR	MicroRNAs	476
41649	MIR4432	microRNA 4432	Approved		hsa-mir-4432	2p16.1		NR_039631	MIR	MicroRNAs	476
41634	MIR4433A	microRNA 4433a	Approved	MIR4433	hsa-mir-4433	2p14		NR_039632	MIR	MicroRNAs	476
50258	MIR4433B	microRNA 4433b	Approved		hsa-mir-4433b	2p14		NR_106995	MIR	MicroRNAs	476
41832	MIR4434	microRNA 4434	Approved		hsa-mir-4434	2p14		NR_039633	MIR	MicroRNAs	476
41713	MIR4435-1	microRNA 4435-1	Approved		hsa-mir-4435-1	2p11.2		NR_039634	MIR	MicroRNAs	476
41837	MIR4435-2	microRNA 4435-2	Approved		hsa-mir-4435-2	2q13		NR_039636	MIR	MicroRNAs	476
41762	MIR4436A	microRNA 4436a	Approved		hsa-mir-4436a	2p11.2		NR_039635	MIR	MicroRNAs	476
41587	MIR4436B1	microRNA 4436b-1	Approved	MIR4436B	hsa-mir-4436b	2q13		NR_039941	MIR	MicroRNAs	476
41715	MIR4437	microRNA 4437	Approved		hsa-mir-4437	2q31.3		NR_039637	MIR	MicroRNAs	476
41555	MIR4438	microRNA 4438	Approved		hsa-mir-4438	2q34		NR_039640	MIR	MicroRNAs	476
41622	MIR4439	microRNA 4439	Approved		hsa-mir-4439	2q36.2		NR_039641	MIR	MicroRNAs	476
41740	MIR4440	microRNA 4440	Approved		hsa-mir-4440	2q37.3		NR_039642	MIR	MicroRNAs	476
41728	MIR4441	microRNA 4441	Approved		hsa-mir-4441	2q37.3		NR_039643	MIR	MicroRNAs	476
41718	MIR4442	microRNA 4442	Approved		hsa-mir-4442	3p24.2		NR_039644	MIR	MicroRNAs	476
41830	MIR4443	microRNA 4443	Approved		hsa-mir-4443	3p21.31		NR_039645	MIR	MicroRNAs	476
41710	MIR4444-1	microRNA 4444-1	Approved	MIR4444	hsa-mir-4444	2q31.2		NR_039646	MIR	MicroRNAs	476
41614	MIR4445	microRNA 4445	Approved		hsa-mir-4445	3q13.13		NR_039647	MIR	MicroRNAs	476
41700	MIR4446	microRNA 4446	Approved		hsa-mir-4446	3q13.2		NR_039648	MIR	MicroRNAs	476
41850	MIR4447	microRNA 4447	Approved		hsa-mir-4447	3q13.31		NR_039649	MIR	MicroRNAs	476
41604	MIR4448	microRNA 4448	Approved		hsa-mir-4448	3q27.1		NR_039650	MIR	MicroRNAs	476
41864	MIR4449	microRNA 4449	Approved		hsa-mir-4449	4q12		NR_039651	MIR	MicroRNAs	476
41725	MIR4450	microRNA 4450	Approved		hsa-mir-4450	4q21.1		NR_039654	MIR	MicroRNAs	476
41858	MIR4451	microRNA 4451	Approved		hsa-mir-4451	4q21.23		NR_039656	MIR	MicroRNAs	476
41539	MIR4452	microRNA 4452	Approved		hsa-mir-4452	4q21.3		NR_039657	MIR	MicroRNAs	476
41892	MIR4453	microRNA 4453	Approved		hsa-mir-4453	4q31.3		NR_039658	MIR	MicroRNAs	476
41553	MIR4454	microRNA 4454	Approved		hsa-mir-4454	4q32.2		NR_039659	MIR	MicroRNAs	476
41536	MIR4455	microRNA 4455	Approved		hsa-mir-4455	4q35.1		NR_039660	MIR	MicroRNAs	476
41606	MIR4456	microRNA 4456	Approved		hsa-mir-4456	5p15.33		NR_039661	MIR	MicroRNAs	476
41554	MIR4457	microRNA 4457	Approved		hsa-mir-4457	5p15.33		NR_039662	MIR	MicroRNAs	476
41674	MIR4458	microRNA 4458	Approved		hsa-mir-4458	5p15.31		NR_039663	MIR	MicroRNAs	476
41551	MIR4459	microRNA 4459	Approved		hsa-mir-4459	5q11.2		NR_039664	MIR	MicroRNAs	476
41795	MIR4460	microRNA 4460	Approved		hsa-mir-4460	5q23.3		NR_039665	MIR	MicroRNAs	476
41656	MIR4461	microRNA 4461	Approved		hsa-mir-4461	5q31.1		NR_039666	MIR	MicroRNAs	476
41549	MIR4462	microRNA 4462	Approved		hsa-mir-4462	6p21.2		NR_039669	MIR	MicroRNAs	476
41665	MIR4463	microRNA 4463	Approved		hsa-mir-4463	6q14.1		NR_039670	MIR	MicroRNAs	476
41528	MIR4464	microRNA 4464	Approved		hsa-mir-4464	6q15		NR_039671	MIR	MicroRNAs	476
41842	MIR4465	microRNA 4465	Approved		hsa-mir-4465	6q24.1		NR_039675	MIR	MicroRNAs	476
41726	MIR4466	microRNA 4466	Approved		hsa-mir-4466	6q25.3		NR_039676	MIR	MicroRNAs	476
41896	MIR4467	microRNA 4467	Approved		hsa-mir-4467	7q22.1		NR_039677	MIR	MicroRNAs	476
41533	MIR4468	microRNA 4468	Approved		hsa-mir-4468	7q33		NR_039678	MIR	MicroRNAs	476
41556	MIR4469	microRNA 4469	Approved		hsa-mir-4469	8p11.21		NR_039679	MIR	MicroRNAs	476
41833	MIR4470	microRNA 4470	Approved		hsa-mir-4470	8q12.3		NR_039680	MIR	MicroRNAs	476
41657	MIR4471	microRNA 4471	Approved		hsa-mir-4471	8q22.2		NR_039681	MIR	MicroRNAs	476
41644	MIR4472-1	microRNA 4472-1	Approved		hsa-mir-4472-1	8q24.3		NR_039682	MIR	MicroRNAs	476
41752	MIR4472-2	microRNA 4472-2	Approved		hsa-mir-4472-2	12q24.22		NR_039683	MIR	MicroRNAs	476
41540	MIR4473	microRNA 4473	Approved		hsa-mir-4473	9p21.3		NR_039684	MIR	MicroRNAs	476
41821	MIR4474	microRNA 4474	Approved		hsa-mir-4474	9p21.3		NR_039685	MIR	MicroRNAs	476
41697	MIR4475	microRNA 4475	Approved		hsa-mir-4475	9p13.2		NR_039686	MIR	MicroRNAs	476
41793	MIR4476	microRNA 4476	Approved		hsa-mir-4476	9p13.2		NR_039687	MIR	MicroRNAs	476
41859	MIR4477A	microRNA 4477a	Approved		hsa-mir-4477a	9p11.2		NR_039688	MIR	MicroRNAs	476
41898	MIR4477B	microRNA 4477b	Approved		hsa-mir-4477b	9q13		NR_039689	MIR	MicroRNAs	476
41759	MIR4478	microRNA 4478	Approved		hsa-mir-4478	9q33.2		NR_039690	MIR	MicroRNAs	476
41767	MIR4479	microRNA 4479	Approved		hsa-mir-4479	9q34.3		NR_039697	MIR	MicroRNAs	476
26069	MIR448	microRNA 448	Approved	MIRN448	hsa-mir-448	Xq23		NR_029955	MIR	MicroRNAs	476
41716	MIR4480	microRNA 4480	Approved		hsa-mir-4480	10p13		NR_039700	MIR	MicroRNAs	476
41781	MIR4481	microRNA 4481	Approved		hsa-mir-4481	10p13		NR_039701	MIR	MicroRNAs	476
41792	MIR4482	microRNA 4482	Approved	MIR4482-1	hsa-mir-4482	10q25.1		NR_039702	MIR	MicroRNAs	476
41761	MIR4483	microRNA 4483	Approved		hsa-mir-4483	10q25.3		NR_039703	MIR	MicroRNAs	476
41799	MIR4484	microRNA 4484	Approved		hsa-mir-4484	10q26.2		NR_039704	MIR	MicroRNAs	476
41628	MIR4485	microRNA 4485	Approved		hsa-mir-4485	11p15.4		NR_039705	MIR	MicroRNAs	476
41566	MIR4486	microRNA 4486	Approved		hsa-mir-4486	11p15.1		NR_039706	MIR	MicroRNAs	476
41851	MIR4487	microRNA 4487	Approved		hsa-mir-4487	11p11.2		NR_039707	MIR	MicroRNAs	476
41599	MIR4488	microRNA 4488	Approved		hsa-mir-4488	11q12.2		NR_039708	MIR	MicroRNAs	476
41685	MIR4489	microRNA 4489	Approved		hsa-mir-4489	11q13.1		NR_039709	MIR	MicroRNAs	476
41871	MIR4490	microRNA 4490	Approved		hsa-mir-4490	11q14.3		NR_039711	MIR	MicroRNAs	476
41808	MIR4491	microRNA 4491	Approved		hsa-mir-4491	11q23.1		NR_039712	MIR	MicroRNAs	476
41563	MIR4492	microRNA 4492	Approved		hsa-mir-4492	11q23.3		NR_039713	MIR	MicroRNAs	476
41778	MIR4493	microRNA 4493	Approved		hsa-mir-4493	11q24.1		NR_039714	MIR	MicroRNAs	476
41731	MIR4494	microRNA 4494	Approved		hsa-mir-4494	12q13.11		NR_039715	MIR	MicroRNAs	476
41693	MIR4495	microRNA 4495	Approved		hsa-mir-4495	12q23.1		NR_039716	MIR	MicroRNAs	476
41569	MIR4496	microRNA 4496	Approved		hsa-mir-4496	12q24.11		NR_039717	MIR	MicroRNAs	476
41737	MIR4497	microRNA 4497	Approved		hsa-mir-4497	12q24.11		NR_039718	MIR	MicroRNAs	476
41838	MIR4498	microRNA 4498	Approved		hsa-mir-4498	12q24.23		NR_039719	MIR	MicroRNAs	476
41739	MIR4499	microRNA 4499	Approved		hsa-mir-4499	13q12.11		NR_039721	MIR	MicroRNAs	476
27645	MIR449A	microRNA 449a	Approved	MIRN449, MIRN449A	hsa-mir-449, hsa-mir-449a	5q11.2		NR_029960	MIR	MicroRNAs	476
32794	MIR449B	microRNA 449b	Approved	MIRN449B	hsa-mir-449b	5q11.2		NR_030387	MIR	MicroRNAs	476
37302	MIR449C	microRNA 449c	Approved		hsa-mir-449c	5q11.2		NR_031572	MIR	MicroRNAs	476
41853	MIR4500	microRNA 4500	Approved		hsa-mir-4500	13q31.2		NR_039722	MIR	MicroRNAs	476
41650	MIR4501	microRNA 4501	Approved		hsa-mir-4501	13q32.1		NR_039723	MIR	MicroRNAs	476
41534	MIR4502	microRNA 4502	Approved		hsa-mir-4502	13q34		NR_039724	MIR	MicroRNAs	476
41675	MIR4503	microRNA 4503	Approved		hsa-mir-4503	14q13.3		NR_039725	MIR	MicroRNAs	476
41624	MIR4504	microRNA 4504	Approved		hsa-mir-4504	14q21.3		NR_039726	MIR	MicroRNAs	476
41743	MIR4505	microRNA 4505	Approved		hsa-mir-4505	14q24.3		NR_039727	MIR	MicroRNAs	476
41663	MIR4506	microRNA 4506	Approved		hsa-mir-4506	14q32.12		NR_039728	MIR	MicroRNAs	476
41642	MIR4507	microRNA 4507	Approved		hsa-mir-4507	14q32.33		NR_039730	MIR	MicroRNAs	476
41659	MIR4508	microRNA 4508	Approved		hsa-mir-4508	15q11.2		NR_039731	MIR	MicroRNAs	476
41860	MIR4509-1	microRNA 4509-1	Approved		hsa-mir-4509-1	15q11.2		NR_039732	MIR	MicroRNAs	476
41537	MIR4509-2	microRNA 4509-2	Approved		hsa-mir-4509-2	15q13.1		NR_039733	MIR	MicroRNAs	476
41610	MIR4509-3	microRNA 4509-3	Approved		hsa-mir-4509-3	15q13.1		NR_039734	MIR	MicroRNAs	476
28008	MIR450A1	microRNA 450a-1	Approved	MIRN450, MIRN450-1, MIRN450A1	hsa-mir-450, hsa-mir-450-1, hsa-mir-450a-1	Xq26.3		NR_029962	MIR	MicroRNAs	476
32137	MIR450A2	microRNA 450a-2	Approved	MIRN450-2, MIRN450A2	hsa-mir-450-2, hsa-mir-450a-2	Xq26.3		NR_030227	MIR	MicroRNAs	476
33642	MIR450B	microRNA 450b	Approved	MIRN450B	hsa-mir-450b	Xq26.3		NR_030587	MIR	MicroRNAs	476
41708	MIR4510	microRNA 4510	Approved		hsa-mir-4510	15q14		NR_039735	MIR	MicroRNAs	476
41589	MIR4511	microRNA 4511	Approved		hsa-mir-4511	15q22.31		NR_039736	MIR	MicroRNAs	476
41701	MIR4512	microRNA 4512	Approved		hsa-mir-4512	15q22.31		NR_039737	MIR	MicroRNAs	476
41855	MIR4513	microRNA 4513	Approved		hsa-mir-4513	15q24.1		NR_039738	MIR	MicroRNAs	476
41845	MIR4514	microRNA 4514	Approved		hsa-mir-4514	15q25.1		NR_039739	MIR	MicroRNAs	476
41800	MIR4515	microRNA 4515	Approved		hsa-mir-4515	15q25.2		NR_039740	MIR	MicroRNAs	476
41617	MIR4516	microRNA 4516	Approved		hsa-mir-4516	16p13.3		NR_039741	MIR	MicroRNAs	476
41878	MIR4517	microRNA 4517	Approved		hsa-mir-4517	16p11.2		NR_039742	MIR	MicroRNAs	476
41809	MIR4518	microRNA 4518	Approved		hsa-mir-4518	16p11.2		NR_039743	MIR	MicroRNAs	476
41544	MIR4519	microRNA 4519	Approved		hsa-mir-4519	16p11.2		NR_039744	MIR	MicroRNAs	476
32053	MIR451A	microRNA 451a	Approved	MIRN451, MIR451	hsa-mir-451	17q11.2		NR_029970	MIR	MicroRNAs	476
41655	MIR451B	microRNA 451b	Approved		hsa-mir-451b	17q11.2		NR_039876	MIR	MicroRNAs	476
32054	MIR452	microRNA 452	Approved	MIRN452	hsa-mir-452	Xq28		NR_029973	MIR	MicroRNAs	476
41775	MIR4520-1	microRNA 4520-1	Approved	MIR4520A	hsa-mir-4520a	17p13.1		NR_039745	MIR	MicroRNAs	476
41839	MIR4520-2	microRNA 4520-2	Approved	MIR4520B	hsa-mir-4520b	17p13.1		NR_039874	MIR	MicroRNAs	476
41813	MIR4521	microRNA 4521	Approved		hsa-mir-4521	17p13.1		NR_039746	MIR	MicroRNAs	476
41668	MIR4522	microRNA 4522	Approved		hsa-mir-4522	17q11.1		NR_039748	MIR	MicroRNAs	476
41583	MIR4523	microRNA 4523	Approved		hsa-mir-4523	17q11.2		NR_039749	MIR	MicroRNAs	476
41771	MIR4524A	microRNA 4524a	Approved	MIR4524	hsa-mir-4524	17q24.2		NR_039750	MIR	MicroRNAs	476
41903	MIR4525	microRNA 4525	Approved		hsa-mir-4525	17q25.3		NR_039751	MIR	MicroRNAs	476
41618	MIR4526	microRNA 4526	Approved		hsa-mir-4526	18p11.21		NR_039752	MIR	MicroRNAs	476
41633	MIR4527	microRNA 4527	Approved		hsa-mir-4527	18q21.1		NR_039753	MIR	MicroRNAs	476
41547	MIR4528	microRNA 4528	Approved		hsa-mir-4528	18q21.2		NR_130465	MIR	MicroRNAs	476
41703	MIR4529	microRNA 4529	Approved		hsa-mir-4529	18q21.2		NR_039754	MIR	MicroRNAs	476
41764	MIR4530	microRNA 4530	Approved		hsa-mir-4530	19q13.2		NR_039755	MIR	MicroRNAs	476
41872	MIR4531	microRNA 4531	Approved		hsa-mir-4531	19q13.31		NR_039756	MIR	MicroRNAs	476
41869	MIR4532	microRNA 4532	Approved		hsa-mir-4532	20q13.32		NR_039757	MIR	MicroRNAs	476
41886	MIR4533	microRNA 4533	Approved		hsa-mir-4533	20q13.33		NR_039758	MIR	MicroRNAs	476
41692	MIR4534	microRNA 4534	Approved		hsa-mir-4534	22q13.1		NR_039759	MIR	MicroRNAs	476
41629	MIR4535	microRNA 4535	Approved		hsa-mir-4535	22q13.32		NR_039761	MIR	MicroRNAs	476
41730	MIR4536-1	microRNA 4536-1	Approved	MIR4536	hsa-mir-4536	Xp11.21		NR_039764	MIR	MicroRNAs	476
41682	MIR4537	microRNA 4537	Approved		hsa-mir-4537	14q32.33		NR_130466	MIR	MicroRNAs	476
41664	MIR4538	microRNA 4538	Approved		hsa-mir-4538	14q32.33		NR_130467	MIR	MicroRNAs	476
41546	MIR4539	microRNA 4539	Approved		hsa-mir-4539	14q32.33		NR_130468	MIR	MicroRNAs	476
33137	MIR454	microRNA 454	Approved	MIRN454	hsa-mir-454	17q22		NR_030411	MIR	MicroRNAs	476
41670	MIR4540	microRNA 4540	Approved		hsa-mir-4540	9p13.2		NR_039766	MIR	MicroRNAs	476
32344	MIR455	microRNA 455	Approved	MIRN455	hsa-mir-455	9q32		NR_030255	MIR	MicroRNAs	476
41593	MIR4632	microRNA 4632	Approved		hsa-mir-4632	1p36.22		NR_039775	MIR	MicroRNAs	476
41822	MIR4633	microRNA 4633	Approved		hsa-mir-4633	5q23.3		NR_039776	MIR	MicroRNAs	476
41559	MIR4634	microRNA 4634	Approved		hsa-mir-4634	5q35.2		NR_039777	MIR	MicroRNAs	476
41748	MIR4635	microRNA 4635	Approved		hsa-mir-4635	5p15.33		NR_039778	MIR	MicroRNAs	476
41798	MIR4636	microRNA 4636	Approved		hsa-mir-4636	5p15.31		NR_039779	MIR	MicroRNAs	476
41651	MIR4637	microRNA 4637	Approved		hsa-mir-4637	5p15.2		NR_039780	MIR	MicroRNAs	476
41841	MIR4638	microRNA 4638	Approved		hsa-mir-4638	5q35.3		NR_039781	MIR	MicroRNAs	476
41645	MIR4639	microRNA 4639	Approved		hsa-mir-4639	6p22.3		NR_039782	MIR	MicroRNAs	476
41561	MIR4640	microRNA 4640	Approved		hsa-mir-4640	6p21.33		NR_039783	MIR	MicroRNAs	476
41835	MIR4641	microRNA 4641	Approved		hsa-mir-4641	6p21.1		NR_039784	MIR	MicroRNAs	476
41865	MIR4642	microRNA 4642	Approved		hsa-mir-4642	6p21.1		NR_039785	MIR	MicroRNAs	476
41814	MIR4643	microRNA 4643	Approved		hsa-mir-4643	6q15		NR_039786	MIR	MicroRNAs	476
41687	MIR4644	microRNA 4644	Approved		hsa-mir-4644	6q27		NR_039787	MIR	MicroRNAs	476
41689	MIR4645	microRNA 4645	Approved		hsa-mir-4645	6p25.2		NR_039788	MIR	MicroRNAs	476
41543	MIR4646	microRNA 4646	Approved		hsa-mir-4646	6p21.33		NR_039789	MIR	MicroRNAs	476
41594	MIR4647	microRNA 4647	Approved		hsa-mir-4647	6p21.1		NR_039790	MIR	MicroRNAs	476
41560	MIR4648	microRNA 4648	Approved		hsa-mir-4648	7p22.3		NR_039791	MIR	MicroRNAs	476
41852	MIR4649	microRNA 4649	Approved		hsa-mir-4649	7p13		NR_039792	MIR	MicroRNAs	476
41755	MIR4650-1	microRNA 4650-1	Approved		hsa-mir-4650-1	7q11.21		NR_039793	MIR	MicroRNAs	476
41810	MIR4650-2	microRNA 4650-2	Approved		hsa-mir-4650-2	7q11.22		NR_039794	MIR	MicroRNAs	476
41647	MIR4651	microRNA 4651	Approved		hsa-mir-4651	7q11.23		NR_039795	MIR	MicroRNAs	476
